民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,other,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,3
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,4
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,合計,7
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,合計,10
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,國外,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,國外,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,新北市內,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,新北市內,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,桃園市,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,桃園市,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,福建省,1
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,福建省,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺中市,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺中市,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺北市,3
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺北市,5
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺南市,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺南市,1
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺灣省,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺灣省,0
108,7,19,深坑區,,,,無年齡維度,0.0,女,遷出,高雄市,0
108,7,19,深坑區,,,,無年齡維度,0.0,男,遷出,高雄市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,migrants,4
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,migrants,8
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,other,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,other,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,11
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,6
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,合計,16
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,合計,10
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,國外,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,國外,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,新北市內,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,新北市內,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,桃園市,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,桃園市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,福建省,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,福建省,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺中市,1
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺中市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺北市,1
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺北市,4
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺南市,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺南市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺灣省,1
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺灣省,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷入,高雄市,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷入,高雄市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,migrants,4
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,migrants,8
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,other,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,other,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,12
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,12
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,合計,21
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,合計,19
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,國外,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,國外,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,新北市內,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,新北市內,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,桃園市,2
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,桃園市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,福建省,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,福建省,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺中市,0
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺中市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺北市,3
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺北市,4
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺南市,1
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺南市,0
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺灣省,1
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺灣省,2
108,8,19,深坑區,,,,無年齡維度,0.0,女,遷出,高雄市,2
108,8,19,深坑區,,,,無年齡維度,0.0,男,遷出,高雄市,1
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,migrants,2
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,migrants,1
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,other,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,other,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,10
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,8
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,合計,11
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,合計,9
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,國外,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,國外,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,新北市內,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,新北市內,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,桃園市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,桃園市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,福建省,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,福建省,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺中市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺中市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺北市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺北市,1
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺南市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺南市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺灣省,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺灣省,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷入,高雄市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷入,高雄市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,migrants,2
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,migrants,1
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,other,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,other,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,6
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,10
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,合計,16
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,合計,14
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,國外,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,國外,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,新北市內,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,新北市內,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,桃園市,2
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,桃園市,2
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,福建省,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,福建省,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺中市,1
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺中市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺北市,6
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺北市,1
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺南市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺南市,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺灣省,1
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺灣省,0
108,9,19,深坑區,,,,無年齡維度,0.0,女,遷出,高雄市,0
108,9,19,深坑區,,,,無年齡維度,0.0,男,遷出,高雄市,1
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,migrants,2
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,migrants,1
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,other,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,other,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,5
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,7
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,合計,11
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,合計,12
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,國外,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,國外,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,新北市內,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,新北市內,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,桃園市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,桃園市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,福建省,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,福建省,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺中市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺中市,1
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺北市,4
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺北市,4
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺南市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺南市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺灣省,1
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺灣省,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷入,高雄市,1
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷入,高雄市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,migrants,2
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,migrants,1
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,other,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,other,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,3
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,5
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,合計,5
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,合計,6
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,國外,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,國外,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,新北市內,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,新北市內,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,桃園市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,桃園市,1
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,福建省,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,福建省,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺中市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺中市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺北市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺北市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺南市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺南市,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺灣省,2
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺灣省,0
108,10,19,深坑區,,,,無年齡維度,0.0,女,遷出,高雄市,0
108,10,19,深坑區,,,,無年齡維度,0.0,男,遷出,高雄市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,migrants,4
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,migrants,1
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,other,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,other,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,5
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,11
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,合計,12
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,合計,20
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,國外,1
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,國外,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,新北市內,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,新北市內,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,桃園市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,桃園市,2
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,福建省,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,福建省,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺中市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺中市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺北市,6
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺北市,6
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺南市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺南市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺灣省,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺灣省,1
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷入,高雄市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷入,高雄市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,migrants,4
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,migrants,1
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,other,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,other,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,5
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,9
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,合計,6
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,合計,12
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,國外,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,國外,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,新北市內,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,新北市內,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,桃園市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,桃園市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,福建省,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,福建省,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺中市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺中市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺北市,1
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺北市,2
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺南市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺南市,0
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺灣省,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺灣省,1
108,11,19,深坑區,,,,無年齡維度,0.0,女,遷出,高雄市,0
108,11,19,深坑區,,,,無年齡維度,0.0,男,遷出,高雄市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,migrants,1
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,migrants,3
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,other,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,other,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,4
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,6
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,合計,7
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,合計,16
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,國外,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,國外,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,新北市內,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,新北市內,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,桃園市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,桃園市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,福建省,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,福建省,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺中市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺中市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺北市,2
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺北市,6
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺南市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺南市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,臺灣省,1
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,臺灣省,3
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷入,高雄市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷入,高雄市,1
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,migrants,1
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,migrants,3
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,other,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,other,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,8
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,3
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,合計,15
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,合計,7
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,國外,1
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,國外,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,新北市內,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,新北市內,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,桃園市,2
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,桃園市,1
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,福建省,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,福建省,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺中市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺中市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺北市,3
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺北市,2
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺南市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺南市,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,臺灣省,1
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,臺灣省,0
108,12,19,深坑區,,,,無年齡維度,0.0,女,遷出,高雄市,0
108,12,19,深坑區,,,,無年齡維度,0.0,男,遷出,高雄市,1
